order_date,product_id,predicted_demand
2018-05-31,1747048d975dfb4b55bc232200ccc53f,0.8071741
2018-05-31,177d3d5bb9d4d29222a222e3b3554f41,9.457851
2018-05-31,17878434ca0082537806de545c2f0351,2.835041
2018-05-31,17ad6786808ab3fedfb261a70a5932d6,1.5272468
2018-05-31,181f62ad3d1d8b78fa2695f30613b444,0.87510055
2018-05-31,183c95ad186f48c320bbac4643829d3f,2.4571853
2018-05-31,186fe07c8b8005ec6a498587ffbc1352,2.3818893
2018-05-31,188d0b148e6d1c86faffe0d73c3f2dad,0.97902787
2018-05-31,18901878788fec7ddc55e64d1ace8187,0.8925691
2018-05-31,189f163ac190749c553a4835c22aa3a8,1.4030151
2018-05-31,18b0e642cbae7251e60a64aa07dd9eb9,42.212177
2018-05-31,18e070c7509fe7f18504054fb17b4180,0.95961165
2018-05-31,18f6ea7e8cff29f8053baac6762449f9,6.6481757
2018-05-31,19040720293c3389f764e7b18f9395ac,0.9346655
2018-05-31,19421075ae0b585f2dc13ff149e2119d,11.4949045
2018-05-31,1966875cebbc7c844c1e89f9140bb82e,1.0664176
2018-05-31,19a6ffd4e245a92747a693805163a60f,1.1468939
2018-05-31,19c91ef95d509ea33eda93495c4d3481,94.6259
2018-05-31,19fde409ed843f30b4bc54739121bf7e,0.84412104
2018-05-31,1a053f9619cbdb4a83c0f61a68d01211,0.95211595
2018-05-31,1a080577618e7fe4d9ddd8fb2b47a964,6.7078314
2018-05-31,1a0971a6f39f04118207a7308d451e9d,2.5817828
2018-05-31,1a405418406359cc2b8815f93bf359c2,3.2083602
2018-05-31,1a69b9ec6d25d7656d024ad51f55c0ec,0.9029899
2018-05-31,1a758361b1c10b3ffe3d3373332de319,3.7325032
2018-05-31,1aaf80d4afeb6d8636711e75d02f1a7e,1.6890817
2018-05-31,1ac94144a305b4bc370804ca0d290490,0.7449187
2018-05-31,1acb18fc869c5489d5f76abcd681165e,2.9962678
2018-05-31,1ae28ef6d0421f92f2e4e6d407e90347,3.237368
2018-05-31,1af2a3ec7cecc4015321e562a26c9d1d,1.4041479
2018-05-31,1b2066a33aee5851ee3e44b10b36b3c8,28.426355
2018-05-31,1b474c650cb9407d32a1e066937b68fd,4.5677433
2018-05-31,1b6033cbf12974cf79c1cccbf8592ffd,1.9905709
2018-05-31,1b7b45fba5ad23e8117914f8b36e6772,1.6504608
2018-05-31,1b90a8c5fe7ad2ec9351f03282b30075,0.7224395
2018-05-31,1ba74b19c790ee59fb57fa2befa6e885,0.9222444
2018-05-31,1bbf3c5abc34eb8f1d884a7503b7764f,1.8140348
2018-05-31,1bfb290d7273a442c874dbe74b4abae6,13.068751
2018-05-31,1bfc9947194da1defa581550164fc92c,0.8532266
2018-05-31,1c02c66278df52e0e945f9cdcd9259ac,0.9319002
2018-05-31,1c12e2e95f36322f3a5ab8153a76bd73,0.8398381
2018-05-31,1c42a107473d6b20db8ac7772b870e33,1.63925
2018-05-31,1c47e837f2780378d8485d04ab83a45d,1.1890354
2018-05-31,1cac29154057b66c1cfcb6ff58e2fdbf,0.9657301
2018-05-31,1cc61b32763a4d816212b3507b6b6c59,4.517408
2018-05-31,1d1021f2e10ec199e91f5a80355fdaf5,0.8212608
2018-05-31,1d4de03a6141ce2a2ae5a97f51cabb37,1.4891973
2018-05-31,1d7db62a21ffb4f220d3e8a05fa77e02,2.7629597
2018-05-31,1d974de82e60d653a2d1cc79984dcec8,1.45375
2018-05-31,1db70fdb375b2b564c24eeb1b60c440e,1.081588
2018-05-31,1dec4c88c685d5a07bf01dcb0f8bf9f8,3.4434667
2018-05-31,1dfb36d969d347f56f43590ec42c7b8c,1.4028851
2018-05-31,1e1a186a03f0d98268516827690d4fd2,1.5832546
2018-05-31,1e2e095149b3e9ca487d9c2d8c20378b,0.9636232
2018-05-31,1e78f6e43c85b0bc80a2ccb4b78006ba,1.1809363
2018-05-31,1e89bd6bc4f739a8b303c92d58bf8014,1.0885313
2018-05-31,1ebde342c905182ffc07333fc569c590,1.782619
2018-05-31,1ec486885049bbb9b79351d150ed18c4,12.228657
2018-05-31,1f411e9a31196b71ed8438c8254b858e,177.4557
2018-05-31,1f5f0f003ce8595ad88fb215ec1409e6,1.7753354
2018-05-31,1fb344134cd7164d32dea4d87ba3ec5a,5.5435157
2018-05-31,1fcf5e0632e4af48ee4956c82c8fff3b,0.722649
2018-05-31,2043cae78c8b731c405c7329a05154b2,2.9576526
2018-05-31,20531b0644a0719b8d506c4db3c56609,7.568948
2018-05-31,20a67c4242225878d0a014685ab3edaa,0.93460816
2018-05-31,20d7a48524eae8d2694bd40031fe12b2,0.9898548
2018-05-31,20e5b387f4e760842c0aeaaca8daf4fa,5.717129
2018-05-31,211d04c14dd756f5e4dec38c19187fdb,1.9029578
2018-05-31,212b9c1a73834eeae7694906e168edc6,0.9206315
2018-05-31,2136c70bbe723d338fab53da3c03e6dc,9.427416
2018-05-31,21634fadc73ca34ac36813b02f1f10c8,0.9416211
2018-05-31,216bb0e0cd43ffd832e0973d35e0377e,104.59139
2018-05-31,21767347dfdabbe42b3ca5846a4cdb48,0.89304036
2018-05-31,21c00997a28e1efcdd07c8a67f26d4ce,3.4341314
2018-05-31,21d2fdced5c69bfc6539b67908a4ad28,1.45028
2018-05-31,21ee06f7fd37a6fe4841865339411674,14.105029
2018-05-31,220bc6afbb138c2e99fffc0f9838afd4,0.8935007
2018-05-31,22234a1dd91ce8e88c7b108d198c40ad,1.5150363
2018-05-31,2267b228a5bcef6dcc0fd584a4512908,0.89433753
2018-05-31,2267f81f3634e3fdd5d27151ddad3c26,1.1867661
2018-05-31,226be9996759442f90f73b7d24c6baff,11.932088
2018-05-31,22c6a8a913119595b77ec3d747e9079a,0.9200583
2018-05-31,22f590c457402e4971c9c2090d34983d,4.3902454
2018-05-31,232906919fb046e3d050f8dd336b2634,9.003827
2018-05-31,2343570575e2990224008969445d7402,5.37156
2018-05-31,2367a519f69c9163cb6261bd2ce42ad4,17.954908
2018-05-31,236c8998f9a6e6150cdfb75fed83c15d,2.7545767
2018-05-31,2397e0e56f2c656e794348f4fbdfa3dc,1.6036928
2018-05-31,23ca4b39422a8ce105ac4848d5d9cad0,1.4175732
2018-05-31,241dbc3b6d7c4b0ccb98a81a33df4e3e,2.9873307
2018-05-31,249360ba4e41990fed4dd4398fd1893a,0.87022716
2018-05-31,252641aa4855aef622089db60c4ad90a,1.3429822
2018-05-31,25437c6ccd9cdc28db375f821881224f,0.85150003
2018-05-31,254e83d8714765408ae71c07e6a972e0,0.9378287
2018-05-31,256711bf66dcd14111581476d6cca1aa,7.908551
2018-05-31,259df46ee92a13043ed24ebabb9534fe,7.207362
2018-05-31,25f86162fee18735fffdb762dcb10d7c,50.469715
2018-05-31,260007563bc92a855dc7c6b8806fa3af,1.0881242
2018-05-31,261dc97192b478e60fd1318cd0650618,2.8475168
2018-05-31,2624c8b856235b0499572d609ffd0930,4.3074756
2018-05-31,2647221a6a477afe2d0268b378f1fdcd,1.0119829
2018-05-31,26679d24a4e81ddc13cce48ff1a9d001,1.0265346
2018-05-31,26a6aaf337b078349b5ec749be2e7a5e,2.976357
